INDEX,LOAD,WIND,SOLAR,RESIDUAL,SOC
6546,45.601,9.497,0,36.104,-14492.424
6547,43.272,10.223,0,33.049,-14525.473
6548,39.96,11.354,0,28.606,-14554.079
6549,36.584,11.407,0,25.177,-14579.256
6550,38.879,11.253,0,27.626,-14606.882
6551,37.73,11.048,0,26.682,-14633.564
6552,36.561,11.649,0,24.912,-14658.476
6553,35.801,12.453,0,23.348,-14681.824
6554,35.816,12.632,0,23.184,-14705.008
6555,36.44,13.372,0,23.068,-14728.076
6556,40.26,14.08,0,26.18,-14754.256
6557,44.222,15.123,0.597,28.502,-14782.758
6558,45.023,16.518,2.878,25.627,-14808.385
6559,45.056,18.149,5.133,21.774,-14830.159
6560,45.488,19.093,7.377,19.018,-14849.177
6561,46.235,19.143,8.767,18.325,-14867.502
6562,45.885,18.817,10.54,16.528,-14884.03
6563,45.204,18.62,10.645,15.939,-14899.969
6564,44.966,18.22,10.121,16.625,-14916.594
6565,45.997,16.891,7.69,21.416,-14938.01
6566,49.097,15.926,5.202,27.969,-14965.979
6567,50.966,16.242,2.389,32.335,-14998.314
6568,52.21,17.712,0.318,34.18,-15032.494
6569,51.221,19.824,0,31.397,-15063.891
6570,49.754,21.334,0,28.42,-15092.311
6571,46.393,22.071,0,24.322,-15116.633
6572,42.558,21.629,0,20.929,-15137.562
6573,39.744,21.771,0,17.973,-15155.535
6574,39.43,21.718,0,17.712,-15173.247
6575,38.281,22.066,0,16.215,-15189.462
6576,37.096,22.126,0,14.97,-15204.432
6577,36.324,21.964,0,14.36,-15218.792
6578,36.309,21.216,0,15.093,-15233.885
6579,36.9,20.395,0,16.505,-15250.39
6580,40.709,20.003,0,20.706,-15271.096
6581,44.678,20.37,0.454,23.854,-15294.95
6582,45.502,20.377,2.455,22.67,-15317.62
6583,45.555,19.493,5.102,20.96,-15338.58
6584,45.995,18.254,7.415,20.326,-15358.906
6585,46.742,18.352,10.146,18.244,-15377.15
6586,46.397,17.843,10.149,18.405,-15395.555
6587,45.713,16.886,9.252,19.575,-15415.13
6588,45.468,15.982,8.129,21.357,-15436.487
6589,46.482,15.485,6.201,24.796,-15461.283
6590,49.569,15.003,3.928,30.638,-15491.921
6591,51.445,14.611,1.837,34.997,-15526.918
6592,52.698,15.252,0.225,37.221,-15564.139
6593,51.716,16.034,0,35.682,-15599.821
6594,50.255,16.304,0,33.951,-15633.772
6595,46.92,16.121,0,30.799,-15664.571
6596,43.109,15.46,0,27.649,-15692.22
6597,40.304,15.189,0,25.115,-15717.335
6598,38.346,15.028,0,23.318,-15740.653
6599,37.196,15.395,0,21.801,-15762.454
6600,35.961,15.398,0,20.563,-15783.017
6601,35.146,15.571,0,19.575,-15802.592
6602,35.034,16.223,0,18.811,-15821.403
6603,35.522,16.449,0,19.073,-15840.476
6604,39.303,17.139,0,22.164,-15862.64
6605,43.292,17.415,0.325,25.552,-15888.192
6606,44.203,18.663,2,23.54,-15911.732
6607,44.318,20.208,4.133,19.977,-15931.709
6608,44.788,22.28,6.224,16.284,-15947.993
6609,45.545,23.38,7.739,14.426,-15962.419
6610,45.215,24.449,8.9,11.866,-15974.285
6611,44.521,24.938,9.636,9.947,-15984.232
6612,44.245,25.558,7.701,10.986,-15995.218
6613,45.197,26.213,6.308,12.676,-16007.894
6614,48.254,26.545,4.393,17.316,-16025.21
6615,50.131,26.734,2.344,21.053,-16046.263
6616,51.42,26.468,0.278,24.674,-16070.937
6617,50.448,26.528,0,23.92,-16094.857
6618,49.006,27.744,0,21.262,-16116.119
6619,45.76,29.385,0,16.375,-16132.494
6620,42.034,32.41,0,9.624,-16142.118
6621,39.247,32.492,0,6.755,-16148.873
6622,39.316,31.738,0,7.578,-16156.451
6623,38.17,32.36,0,5.81,-16162.261
6624,36.981,32.759,0,4.222,-16166.483
6625,36.208,32.447,0,3.761,-16170.244
6626,36.188,31.4,0,4.788,-16175.032
6627,36.767,30.542,0,6.225,-16181.257
6628,40.57,30.275,0,10.295,-16191.552
6629,44.535,29.698,0.706,14.131,-16205.683
6630,45.361,29.556,4.103,11.702,-16217.385
6631,45.409,29.283,8.5,7.626,-16225.011
6632,45.852,24.923,12.342,8.587,-16233.598
6633,46.6,22.015,15.279,9.306,-16242.904
6634,46.255,19.698,16.661,9.896,-16252.8
6635,45.572,19.157,16.996,9.419,-16262.219
6636,45.323,17.612,15.198,12.513,-16274.732
6637,46.335,15.896,12.265,18.174,-16292.906
6638,49.429,13.508,8.397,27.524,-16320.43
6639,51.303,12.004,3.841,35.458,-16355.888
6640,52.566,11.686,0.379,40.501,-16396.389
6641,51.584,11.494,0,40.09,-16436.479
6642,50.131,11.313,0,38.818,-16475.297
6643,46.8,10.825,0,35.975,-16511.272
6644,42.994,8.608,0,34.386,-16545.658
6645,40.188,7.702,0,32.486,-16578.144
6646,39.476,7.288,0,32.188,-16610.332
6647,38.331,7.002,0,31.329,-16641.661
6648,37.199,6.796,0,30.403,-16672.064
6649,36.471,6.937,0,29.534,-16701.598
6650,36.568,7.358,0,29.21,-16730.808
6651,37.25,8.035,0,29.215,-16760.023
6652,41.081,8.727,0,32.354,-16792.377
6653,45.024,9.34,0.773,34.911,-16827.288
6654,45.743,9.743,4.572,31.428,-16858.716
6655,45.715,9.857,9.259,26.599,-16885.315
6656,46.12,10.853,13.535,21.732,-16907.047
6657,46.865,11.976,17.093,17.796,-16924.843
6658,46.502,12.936,18.459,15.107,-16939.95
6659,45.826,14.134,17.384,14.308,-16954.258
6660,45.615,15.169,15.196,15.25,-16969.508
6661,46.695,15.73,11.571,19.394,-16988.902
6662,49.834,16.398,7.496,25.94,-17014.842
6663,51.705,17.182,3.256,31.267,-17046.109
6664,52.936,18.211,0.294,34.431,-17080.54
6665,51.943,18.992,0,32.951,-17113.491
6666,50.475,19.418,0,31.057,-17144.548
6667,47.04,19.176,0,27.864,-17172.412
6668,43.134,19.665,0,23.469,-17195.881
6669,40.31,19.179,0,21.131,-17217.012
6670,34.361,18.574,0,15.787,-17232.799
6671,31.93,17.867,0,14.063,-17246.862
6672,30.04,16.959,0,13.081,-17259.943
6673,26.763,16.066,0,10.697,-17270.64
6674,27.362,15.695,0,11.667,-17282.307
6675,30.538,15.206,0,15.332,-17297.639
6676,35.515,14.755,0,20.76,-17318.399
6677,40.016,14.525,0.529,24.962,-17343.361
6678,42.44,13.783,3.381,25.276,-17368.637
6679,43.013,12.525,7.053,23.435,-17392.072
6680,43.163,11.226,10.38,21.557,-17413.629
6681,43.09,10.518,12.794,19.778,-17433.407
6682,42.485,9.664,12.16,20.661,-17454.068
6683,41.956,9.162,11.649,21.145,-17475.213
6684,41.873,8.783,10.246,22.844,-17498.057
6685,42.926,8.642,8.34,25.944,-17524.001
6686,44.919,8.352,5.269,31.298,-17555.299
6687,46.481,8.36,2.072,36.049,-17591.348
6688,46.805,8.265,0.161,38.379,-17629.727
6689,46.793,8.323,0,38.47,-17668.197
6690,45.482,8.168,0,37.314,-17705.511
6691,43.077,8.129,0,34.948,-17740.459
6692,39.709,8.178,0,31.531,-17771.99
6693,36.306,8.012,0,28.294,-17800.284
6694,33.949,8.044,0,25.905,-17826.189
6695,31.514,7.993,0,23.521,-17849.71
6696,29.619,8.021,0,21.598,-17871.308
6697,26.334,7.972,0,18.362,-17889.67
6698,26.935,7.953,0,18.982,-17908.652
6699,30.117,7.876,0,22.241,-17930.893
6700,35.09,7.628,0,27.462,-17958.355
6701,39.591,7.34,0.511,31.74,-17990.095
6702,42.013,7.034,3.318,31.661,-18021.756
6703,42.588,6.677,6.532,29.379,-18051.135
6704,42.739,6.484,9.188,27.067,-18078.202
6705,42.662,6.392,11.282,24.988,-18103.19
6706,42.057,6.347,11.132,24.578,-18127.768
6707,41.53,6.425,9.423,25.682,-18153.45
6708,41.447,6.309,7.78,27.358,-18180.808
6709,42.498,6.448,6.143,29.907,-18210.715
6710,44.49,6.647,3.677,34.166,-18244.881
6711,46.055,6.832,1.533,37.69,-18282.571
6712,46.382,6.934,0.091,39.357,-18321.928
6713,46.372,6.723,0,39.649,-18361.577
6714,45.064,6.458,0,38.606,-18400.183
6715,42.665,6.158,0,36.507,-18436.69
6716,39.295,5.751,0,33.544,-18470.234
6717,35.892,5.711,0,30.181,-18500.415
6718,39.264,5.739,0,33.525,-18533.94
6719,38.117,6.111,0,32.006,-18565.946
6720,36.941,6.227,0,30.714,-18596.66
6721,36.175,6.503,0,29.672,-18626.332
6722,36.186,6.21,0,29.976,-18656.308
6723,36.773,6.293,0,30.48,-18686.788
6724,40.577,6.256,0,34.321,-18721.109
6725,44.529,6.207,0.294,38.028,-18759.137
6726,45.316,5.847,2.224,37.245,-18796.382
6727,45.338,5.3,4.644,35.394,-18831.776
6728,45.771,5.14,7.039,33.592,-18865.368
6729,46.525,4.879,8.699,32.947,-18898.315
6730,46.176,4.74,9.781,31.655,-18929.97
6731,45.491,4.788,9.061,31.642,-18961.612
6732,45.253,5.009,7.793,32.451,-18994.063
6733,46.282,5.225,5.619,35.438,-19029.501
6734,49.397,5.869,3.534,39.994,-19069.495
6735,51.274,6.531,1.579,43.164,-19112.659
6736,52.54,8.161,0.088,44.291,-19156.95
6737,51.56,9.85,0,41.71,-19198.66
6738,50.111,12.041,0,38.07,-19236.73
6739,46.754,13.847,0,32.907,-19269.637
6740,42.921,15.596,0,27.325,-19296.962
6741,40.12,17.3,0,22.82,-19319.782
6742,39.321,18.686,0,20.635,-19340.417
6743,38.177,19.988,0,18.189,-19358.606
6744,36.979,20.219,0,16.76,-19375.366
6745,36.194,19.813,0,16.381,-19391.747
6746,36.162,19.326,0,16.836,-19408.583
6747,36.704,18.785,0,17.919,-19426.502
6748,40.49,18.188,0,22.302,-19448.804
6749,44.456,18.248,0.142,26.066,-19474.87
6750,45.275,19.597,0.815,24.863,-19499.733
6751,45.324,22.685,1.585,21.054,-19520.787
6752,45.773,22.842,2.379,20.552,-19541.339
6753,46.53,25.435,2.94,18.155,-19559.494
6754,46.187,27.101,3.346,15.74,-19575.234
6755,45.497,28.086,3.685,13.726,-19588.96
6756,45.244,28.428,3.699,13.117,-19602.077
6757,46.25,26.433,3.891,15.926,-19618.003
6758,49.351,22.636,3.133,23.582,-19641.585
6759,51.231,20.195,1.795,29.241,-19670.826
6760,52.514,18.824,0.104,33.586,-19704.412
6761,51.538,18.302,0,33.236,-19737.648
6762,50.096,18.859,0,31.237,-19768.885
6763,46.779,19.673,0,27.106,-19795.991
6764,42.985,21.69,0,21.295,-19817.286
6765,40.191,23.277,0,16.914,-19834.2
6766,39.052,23.178,0,15.874,-19850.074
6767,37.901,22.287,0,15.614,-19865.688
6768,36.696,20.818,0,15.878,-19881.566
6769,35.9,20.123,0,15.777,-19897.343
6770,35.845,18.957,0,16.888,-19914.231
6771,36.36,16.953,0,19.407,-19933.638
6772,40.141,15.321,0,24.82,-19958.458
6773,44.107,14.253,0.273,29.581,-19988.039
6774,44.943,13.405,2.557,28.981,-20017.02
6775,45.007,12.258,6.441,26.308,-20043.328
6776,45.462,10.233,9.237,25.992,-20069.32
6777,46.219,8.828,11.273,26.118,-20095.438
6778,45.882,7.614,11.786,26.482,-20121.92
6779,45.19,7.14,11.215,26.835,-20148.755
6780,44.928,7.525,10.006,27.397,-20176.152
6781,45.922,8.235,7.647,30.04,-20206.192
6782,49.015,9.088,4.875,35.052,-20241.244
6783,50.899,10.551,1.903,38.445,-20279.689
6784,52.191,12.707,0.07,39.414,-20319.103
6785,51.221,15.386,0,35.835,-20354.938
6786,49.785,17.726,0,32.059,-20386.997
6787,46.488,20.635,0,25.853,-20412.85
6788,42.713,23.108,0,19.605,-20432.455
6789,39.922,28.127,0,11.795,-20444.25
6790,38.637,32.001,0,6.636,-20450.886
6791,37.488,35.751,0,1.737,-20452.623
6792,36.289,38.118,0,-1.829,-20450.794
6793,35.502,39.654,0,-4.152,-20446.642
6794,35.459,41.052,0,-5.593,-20441.049
6795,35.988,41.91,0,-5.922,-20435.127
6796,39.766,42.381,0,-2.615,-20432.512
6797,43.731,42.525,0.263,0.943,-20433.455
6798,44.548,42.256,2.432,-0.14,-20433.315
6799,44.601,41.394,5.196,-1.989,-20431.326
6800,45.049,41.23,7.945,-4.126,-20427.2
6801,45.811,40.698,9.79,-4.677,-20422.523
6802,45.469,40.109,12.072,-6.712,-20415.811
6803,44.78,39.888,11.937,-7.045,-20408.766
6804,44.521,38.932,10.872,-5.283,-20403.483
6805,45.526,37.84,8.588,-0.902,-20402.581
6806,48.629,36.31,4.953,7.366,-20409.947
6807,50.51,35.22,1.719,13.571,-20423.518
6808,51.803,35.147,0.046,16.61,-20440.128
6809,50.83,35.492,0,15.338,-20455.466
6810,49.391,35.583,0,13.808,-20469.274
6811,46.084,34.332,0,11.752,-20481.026
6812,42.293,30.927,0,11.366,-20492.392
6813,39.504,29.266,0,10.238,-20502.63
6814,36.171,26.913,0,9.258,-20511.888
6815,35.018,25.237,0,9.781,-20521.669
6816,33.716,23.845,0,9.871,-20531.54
6817,32.841,21.552,0,11.289,-20542.829
6818,32.591,18.762,0,13.829,-20556.658
6819,32.911,16.338,0,16.573,-20573.231
6820,36.634,15.273,0,21.361,-20594.592
6821,40.641,14.29,0.14,26.211,-20620.803
6822,41.639,13.156,1.372,27.111,-20647.914
6823,41.832,11.412,3.442,26.978,-20674.892
6824,42.346,10.146,4.92,27.28,-20702.172
6825,43.116,8.618,7.032,27.466,-20729.638
6826,42.806,7.814,6.549,28.443,-20758.081
6827,42.099,7.472,6.662,27.965,-20786.046
6828,41.777,7.477,5.127,29.173,-20815.219
6829,42.658,7.788,4.347,30.523,-20845.742
6830,45.684,7.898,2.393,35.393,-20881.135
6831,47.574,7.846,0.87,38.858,-20919.993
6832,48.935,7.796,0.019,41.12,-20961.113
6833,47.988,8.339,0,39.649,-21000.762
6834,46.583,9.032,0,37.551,-21038.313
6835,43.461,9.593,0,33.868,-21072.181
6836,39.846,9.513,0,30.333,-21102.514
6837,37.097,9.473,0,27.624,-21130.138
6838,32.169,9.951,0,22.218,-21152.356
6839,29.706,10.864,0,18.842,-21171.198
6840,27.675,11.762,0,15.913,-21187.111
6841,24.241,12.43,0,11.811,-21198.922
6842,24.6,12.542,0,12.058,-21210.98
6843,27.552,12.804,0,14.748,-21225.728
6844,32.458,13.454,0,19.004,-21244.732
6845,37.01,15.078,0.097,21.835,-21266.567
6846,39.658,17.714,1.13,20.814,-21287.381
6847,40.391,20.797,2.649,16.945,-21304.326
6848,40.617,22.861,4.497,13.259,-21317.585
6849,40.549,25.341,6.516,8.692,-21326.277
6850,39.978,26.453,7.864,5.661,-21331.938
6851,39.425,26.591,8.517,4.317,-21336.255
6852,39.265,26.11,8.254,4.901,-21341.156
6853,40.176,26.487,6.08,7.609,-21348.765
6854,42.077,25.314,3.998,12.765,-21361.53
6855,43.652,25.994,1.385,16.273,-21377.803
6856,44.066,27.932,0.017,16.117,-21393.92
6857,44.108,29.897,0,14.211,-21408.131
6858,42.856,31.623,0,11.233,-21419.364
6859,40.699,33.617,0,7.082,-21426.446
6860,37.547,34.85,0,2.697,-21429.143
6861,34.194,34.973,0,-0.779,-21428.364
6862,32.434,34.117,0,-1.683,-21426.681
6863,29.971,33.295,0,-3.324,-21423.357
6864,27.994,31.315,0,-3.321,-21420.036
6865,24.601,30.31,0,-5.709,-21414.327
6866,25.083,29.299,0,-4.216,-21410.111
6867,28.151,28.268,0,-0.117,-21409.994
6868,33.089,27.139,0,5.95,-21415.944
6869,37.621,25.905,0.191,11.525,-21427.469
6870,40.158,25.05,2.07,13.038,-21440.507
6871,40.812,25.37,5.301,10.141,-21450.648
6872,40.999,25.551,8.414,7.034,-21457.682
6873,40.922,24.319,10.268,6.335,-21464.017
6874,40.329,23.274,10.725,6.33,-21470.347
6875,39.791,21.759,11.003,7.029,-21477.376
6876,39.667,20.369,10.014,9.284,-21486.66
6877,40.648,19.455,7.852,13.341,-21500.001
6878,42.596,19.505,4.906,18.185,-21518.186
6879,44.169,20.066,1.569,22.534,-21540.72
6880,44.546,21.2,0.01,23.336,-21564.056
6881,44.58,21.581,0,22.999,-21587.055
6882,43.315,21.435,0,21.88,-21608.935
6883,41.048,20.734,0,20.314,-21629.249
6884,37.801,20.528,0,17.273,-21646.522
6885,34.424,19.249,0,15.175,-21661.697
6886,38.119,18.671,0,19.448,-21681.145
6887,36.97,18.653,0,18.317,-21699.462
6888,35.737,18.838,0,16.899,-21716.361
6889,34.924,19.616,0,15.308,-21731.669
6890,34.821,21.138,0,13.683,-21745.352
6891,35.268,23.752,0,11.516,-21756.868
6892,39.023,27.694,0,11.329,-21768.197
6893,42.997,32.288,0.134,10.575,-21778.772
6894,43.855,37.395,1.799,4.661,-21783.433
6895,43.94,43.452,4.458,-3.97,-21779.463
6896,44.41,49.182,7.622,-12.394,-21767.069
6897,45.177,54.468,10.548,-19.839,-21747.23
6898,44.843,57.529,11.051,-23.737,-21723.493
6899,44.146,58.234,8.941,-23.029,-21700.464
6900,43.868,57.734,7.734,-21.6,-21678.864
6901,44.838,55.46,5.881,-16.503,-21662.361
6902,47.926,53.586,3.864,-9.524,-21652.837
6903,49.816,51.592,1.299,-3.075,-21649.762
6904,51.14,51.589,0.006,-0.455,-21649.307
6905,50.18,53.451,0,-3.271,-21646.036
6906,48.761,55.303,0,-6.542,-21639.494
6907,45.507,57.15,0,-11.643,-21627.851
6908,41.77,59.537,0,-17.767,-21610.084
6909,38.996,60.107,0,-21.111,-21588.973
6910,39.607,60.021,0,-20.414,-21568.559
6911,38.455,59.491,0,-21.036,-21547.523
6912,37.234,59.259,0,-22.025,-21525.498
6913,36.425,59.039,0,-22.614,-21502.884
6914,36.343,58.523,0,-22.18,-21480.704
6915,36.808,57.642,0,-20.834,-21459.87
6916,40.563,57.968,0,-17.405,-21442.465
6917,44.531,57.726,0.09,-13.285,-21429.18
6918,45.368,57.355,1.487,-13.474,-21415.706
6919,45.438,56.418,3.491,-14.471,-21401.235
6920,45.901,54.969,5.91,-14.978,-21386.257
6921,46.67,52.922,7.067,-13.319,-21372.938
6922,46.331,50.678,7.06,-11.407,-21361.531
6923,45.636,47.186,6.756,-8.306,-21353.225
6924,45.366,42.176,5.247,-2.057,-21351.168
6925,46.346,38.396,3.666,4.284,-21355.452
6926,49.447,35.234,2.157,12.056,-21367.508
6927,51.335,33.425,0.76,17.15,-21384.658
6928,52.66,32.121,0.002,20.537,-21405.195
6929,51.696,30.313,0,21.383,-21426.578
6930,50.276,29.31,0,20.966,-21447.544
6931,47.005,29.009,0,17.996,-21465.54
6932,43.249,28.939,0,14.31,-21479.85
6933,40.476,28.697,0,11.779,-21491.629
6934,42.276,28.539,0,13.737,-21505.366
6935,41.131,30.165,0,10.966,-21516.332
6936,40.033,30.446,0,9.587,-21525.919
6937,39.335,33.488,0,5.847,-21531.766
6938,39.513,35.842,0,3.671,-21535.437
6939,40.22,36.867,0,3.353,-21538.79
6940,44.045,39.343,0,4.702,-21543.492
6941,47.956,41.344,0.126,6.486,-21549.978
6942,48.561,43.283,2.735,2.543,-21552.521
6943,48.455,44.706,7.221,-3.472,-21549.049
6944,48.836,50.014,11.739,-12.917,-21536.132
6945,49.591,49.743,14.41,-14.562,-21521.57
6946,49.211,50.257,15.434,-16.48,-21505.09
6947,48.536,50.97,14.66,-17.094,-21487.996
6948,48.354,51.186,11.54,-14.372,-21473.624
6949,49.485,50.796,8.373,-9.684,-21463.94
6950,52.683,49.222,4.868,-1.407,-21462.533
6951,54.567,47.185,1.449,5.933,-21468.466
6952,55.811,45.419,0.002,10.39,-21478.856
6953,54.822,43.994,0,10.828,-21489.684
6954,53.367,43.13,0,10.237,-21499.921
6955,49.859,41.889,0,7.97,-21507.891
6956,45.883,41.454,0,4.429,-21512.32
6957,43.062,39.997,0,3.065,-21515.385
6958,44.416,38.669,0,5.747,-21521.132
6959,43.279,37.255,0,6.024,-21527.156
6960,42.29,35.505,0,6.785,-21533.941
6961,41.68,34.486,0,7.194,-21541.135
6962,42.079,32.873,0,9.206,-21550.341
6963,42.996,30.943,0,12.053,-21562.394
6964,46.874,28.977,0,17.897,-21580.291
6965,50.741,28.023,0.165,22.553,-21602.844
6966,51.147,26.65,3.189,21.308,-21624.152
6967,50.891,24.754,7.991,18.146,-21642.298
6968,51.201,22.25,12.319,16.632,-21658.93
6969,51.947,19.794,15.453,16.7,-21675.63
6970,51.534,18.017,16.668,16.849,-21692.479
6971,50.878,16.893,15.548,18.437,-21710.916
6972,50.76,16.446,12.911,21.403,-21732.319
6973,52.02,15.655,9.164,27.201,-21759.52
6974,55.308,14.831,5.087,35.39,-21794.91
6975,57.184,14.592,1.367,41.225,-21836.135
6976,58.364,14.777,0.001,43.586,-21879.721
6977,57.351,14.88,0,42.471,-21922.192
6978,55.87,14.386,0,41.484,-21963.676
6979,52.159,13.439,0,38.72,-22002.396
6980,48,11.181,0,36.819,-22039.215
6981,45.136,10.874,0,34.262,-22073.477
6982,42.368,10.662,0,31.706,-22105.183
6983,41.228,10.564,0,30.664,-22135.847
6984,40.218,10.548,0,29.67,-22165.517
6985,39.587,10.333,0,29.254,-22194.771
6986,39.943,10.293,0,29.65,-22224.421
6987,40.809,10.479,0,30.33,-22254.751
6988,44.672,10.807,0,33.865,-22288.616
6989,48.549,10.865,0.119,37.565,-22326.181
6990,48.991,10.745,2.54,35.706,-22361.887
6991,48.763,10.056,6.828,31.879,-22393.766
6992,49.089,8.556,10.738,29.795,-22423.561
6993,49.839,9.16,14.167,26.512,-22450.073
6994,49.432,9.981,15.75,23.701,-22473.774
6995,48.769,10.54,14.908,23.321,-22497.095
6996,48.638,10.543,11.976,26.119,-22523.214
6997,49.877,10.332,8.474,31.071,-22554.285
6998,53.146,10.122,4.594,38.43,-22592.715
6999,55.023,9.971,1.165,43.887,-22636.602
7000,56.222,10.063,0,46.159,-22682.761
7001,55.214,10.133,0,45.081,-22727.842
7002,53.741,10.376,0,43.365,-22771.207
7003,50.073,10.659,0,39.414,-22810.621
7004,45.951,10.025,0,35.926,-22846.547
7005,43.101,10.608,0,32.493,-22879.04
7006,37.834,11.259,0,26.575,-22905.615
7007,35.358,11.398,0,23.96,-22929.575
7008,33.586,11.53,0,22.056,-22951.631
7009,30.327,10.877,0,19.45,-22971.081
7010,31.272,10.367,0,20.905,-22991.986
7011,34.78,10.151,0,24.629,-23016.615
7012,39.837,10.238,0,29.599,-23046.214
7013,44.278,10.603,0.089,33.586,-23079.8
7014,46.419,11.223,2.377,32.819,-23112.619
7015,46.766,11.378,6.11,29.278,-23141.897
7016,46.804,11.968,10.115,24.721,-23166.618
7017,46.704,13.056,13.068,20.58,-23187.198
7018,46.032,13.325,13.984,18.723,-23205.921
7019,45.527,12.836,12.739,19.952,-23225.873
7020,45.552,12.036,10.631,22.885,-23248.758
7021,46.799,11.568,7.306,27.925,-23276.683
7022,48.915,11.081,4.132,33.702,-23310.385
7023,50.477,11.206,1.068,38.203,-23348.588
7024,50.726,11.551,0,39.175,-23387.763
7025,50.737,11.985,0,38.752,-23426.515
7026,49.43,12.358,0,37.072,-23463.587
7027,46.775,12.715,0,34.06,-23497.647
7028,43.153,12.862,0,30.291,-23527.938
7029,39.697,13.36,0,26.337,-23554.275
7030,36.997,13.838,0,23.159,-23577.434
7031,34.516,14.359,0,20.157,-23597.591
7032,32.746,14.726,0,18.02,-23615.611
7033,29.477,15.029,0,14.448,-23630.059
7034,30.429,14.611,0,15.818,-23645.877
7035,33.943,14.133,0,19.81,-23665.687
7036,39.001,14.154,0,24.847,-23690.534
7037,43.441,14.864,0.085,28.492,-23719.026
7038,45.578,16.017,2.497,27.064,-23746.09
7039,45.924,17.702,6.804,21.418,-23767.508
7040,45.958,18.788,10.841,16.329,-23783.837
7041,45.855,20.927,14.326,10.602,-23794.439
7042,45.183,22.771,16.114,6.298,-23800.737
7043,44.677,22.83,15.516,6.331,-23807.068
7044,44.703,22.177,13.341,9.185,-23816.253
7045,45.955,21.618,9.96,14.377,-23830.63
7046,48.073,21.913,5.502,20.658,-23851.288
7047,49.635,22.39,1.245,26,-23877.288
7048,49.882,23.61,0,26.272,-23903.56
7049,49.902,25.043,0,24.859,-23928.419
7050,48.597,26.59,0,22.007,-23950.426
7051,45.94,28.114,0,17.826,-23968.252
7052,42.317,29.286,0,13.031,-23981.283
7053,38.856,30.237,0,8.619,-23989.902
7054,41.682,30.659,0,11.023,-24000.925
7055,40.541,30.782,0,9.759,-24010.684
7056,39.5,30.767,0,8.733,-24019.417
7057,38.843,30.805,0,8.038,-24027.455
7058,39.138,31.851,0,7.287,-24034.742
7059,39.932,33.213,0,6.719,-24041.461
7060,43.772,34.885,0,8.887,-24050.348
7061,47.657,36.474,0.05,11.133,-24061.481
7062,48.142,37.926,1.609,8.607,-24070.088
7063,47.948,39.778,4.391,3.779,-24073.867
7064,48.292,37.951,7.766,2.575,-24076.442
7065,49.052,37.303,9.773,1.976,-24078.418
7066,48.651,36.747,10.558,1.346,-24079.764
7067,47.983,35.93,8.902,3.151,-24082.915
7068,47.835,35.58,7.408,4.847,-24087.762
7069,49.034,35.176,4.947,8.911,-24096.673
7070,52.294,35.275,2.671,14.348,-24111.021
7071,54.178,35.945,0.617,17.616,-24128.637
7072,55.403,37.403,0,18,-24146.637
7073,54.404,38.706,0,15.698,-24162.335
7074,52.946,39.501,0,13.445,-24175.78
7075,49.335,39.076,0,10.259,-24186.039
7076,45.262,37.87,0,7.392,-24193.431
7077,42.427,34.649,0,7.778,-24201.209
7078,43.544,31.574,0,11.97,-24213.179
7079,42.409,29.459,0,12.95,-24226.129
7080,41.408,28.283,0,13.125,-24239.254
7081,40.786,26.737,0,14.049,-24253.303
7082,41.17,26.527,0,14.643,-24267.946
7083,42.04,27.396,0,14.644,-24282.59
7084,45.901,28.287,0,17.614,-24300.204
7085,49.767,29.208,0.049,20.51,-24320.714
7086,50.172,30.039,2.115,18.018,-24338.732
7087,49.918,30.159,6.215,13.544,-24352.276
7088,50.232,30.302,10.341,9.589,-24361.865
7089,50.99,29.847,13.051,8.092,-24369.957
7090,50.577,28.122,14.362,8.093,-24378.05
7091,49.913,26.512,14.265,9.136,-24387.186
7092,49.792,25.891,12.28,11.621,-24398.807
7093,51.045,26.013,9.218,15.814,-24414.621
7094,54.336,26.908,4.945,22.483,-24437.104
7095,56.222,29.765,1.026,25.431,-24462.535
7096,57.421,33.25,0,24.171,-24486.706
7097,56.415,36.162,0,20.253,-24506.959
7098,54.95,37.089,0,17.861,-24524.82
7099,51.258,36.48,0,14.778,-24539.598
7100,47.112,33.654,0,13.458,-24553.056
7101,44.262,31.555,0,12.707,-24565.763
7102,44.487,28.978,0,15.509,-24581.272
7103,43.348,26.999,0,16.349,-24597.621
7104,42.352,26.627,0,15.725,-24613.346
7105,41.731,26.708,0,15.023,-24628.369
7106,42.121,27.646,0,14.475,-24642.844
7107,42.995,28.734,0,14.261,-24657.105
7108,46.856,30.236,0,16.62,-24673.725
7109,50.72,30.887,0.016,19.817,-24693.542
7110,51.115,31.052,1.179,18.884,-24712.426
7111,50.851,30.653,3.729,16.469,-24728.895
7112,51.168,29.22,6.628,15.32,-24744.215
7113,51.923,28.635,9.76,13.528,-24757.743
7114,51.506,28.178,10.833,12.495,-24770.238
7115,50.848,26.954,9.449,14.445,-24784.683
7116,50.727,27.352,6.946,16.429,-24801.112
7117,51.983,27.598,4.896,19.489,-24820.601
7118,55.282,27.909,2.527,24.846,-24845.447
7119,57.166,28.13,0.499,28.537,-24873.984
7120,58.368,28.349,0,30.019,-24904.003
7121,57.361,27.462,0,29.899,-24933.902
7122,55.899,26.364,0,29.535,-24963.437
7123,52.201,24.767,0,27.434,-24990.871
7124,48.049,23.828,0,24.221,-25015.092
7125,45.198,22.121,0,23.077,-25038.169
